Timestamp,Quantité consommée (mW),Prix
2024-03-03 08:47:18,2168,401080
2024-03-03 08:47:18,2187,404595
2024-03-03 08:47:18,2175,402375
2024-03-03 08:47:18,2191,405335
2024-03-03 08:47:18,2177,402745
2024-03-03 08:47:18,2169,401265
2024-03-03 08:47:18,2187,404595
2024-03-03 08:47:18,2176,402560
2024-03-03 08:47:18,2165,400525
2024-03-03 08:47:18,2188,404780
2024-03-03 08:47:18,2176,402560
2024-03-03 08:47:18,2165,400525
2024-03-03 08:47:18,2189,404965
2024-03-03 08:47:18,2177,402745
2024-03-03 08:47:18,2167,400895
2024-03-03 08:47:18,2189,404965
2024-03-03 08:47:18,2176,402560
2024-03-03 08:47:18,2166,400710
2024-03-03 08:47:18,2189,404965
2024-03-03 08:47:18,2176,402560
2024-03-03 08:47:18,2166,400710
2024-03-03 08:47:18,2187,404595
2024-03-03 08:47:18,2174,402190
2024-03-03 08:47:18,2191,405335
2024-03-03 08:47:18,2179,403115
2024-03-03 08:47:18,2169,401265
2024-03-03 08:47:18,2189,404965
2024-03-03 08:47:18,2176,402560
2024-03-03 08:47:18,2168,401080
2024-03-03 08:47:18,2187,404595
2024-03-03 08:47:18,2173,402005
2024-03-03 08:47:18,2190,405150
2024-03-03 08:47:18,2177,402745
2024-03-03 08:47:18,2167,400895
2024-03-03 08:47:18,2188,404780
2024-03-03 08:47:19,2175,402375
2024-03-03 08:47:19,2191,405335
2024-03-03 08:47:19,2178,402930
2024-03-03 08:47:19,2169,401265
2024-03-03 08:47:19,2189,404965
2024-03-03 08:47:19,2175,402375
2024-03-03 08:47:19,2191,405335
2024-03-03 08:47:19,2180,403300
2024-03-03 08:47:19,2171,401635
2024-03-03 08:47:19,2191,405335
2024-03-03 08:47:19,2178,402930
2024-03-03 08:47:19,2169,401265
2024-03-03 08:47:19,2186,404410
2024-03-03 08:47:19,2175,402375
2024-03-03 08:47:19,2191,405335
2024-03-03 08:47:19,2177,402745
2024-03-03 08:47:19,2169,401265
2024-03-03 08:47:19,2191,405335
2024-03-03 08:47:19,2180,403300
2024-03-03 08:47:19,2170,401450
2024-03-03 08:47:19,2189,404965
2024-03-03 08:47:19,2177,402745
2024-03-03 08:47:19,2164,400340
2024-03-03 08:47:19,2185,404225
2024-03-03 08:47:19,2173,402005
2024-03-03 08:47:19,2191,405335
2024-03-03 08:47:19,2178,402930
2024-03-03 08:47:19,2169,401265
2024-03-03 08:47:19,2189,404965
2024-03-03 08:47:19,2176,402560
2024-03-03 08:47:19,2165,400525
2024-03-03 08:47:19,2187,404595
2024-03-03 08:47:19,2173,402005
2024-03-03 08:47:19,2191,405335
2024-03-03 08:47:19,2179,403115
2024-03-03 08:47:19,2167,400895
2024-03-03 08:47:19,2187,404595
2024-03-03 08:47:19,2175,402375
2024-03-03 08:47:19,2191,405335
2024-03-03 08:47:19,2179,403115
2024-03-03 08:47:19,2169,401265
2024-03-03 08:47:19,2189,404965
2024-03-03 08:47:19,2175,402375
2024-03-03 08:47:19,2195,406075
2024-03-03 08:47:19,2179,403115
2024-03-03 08:47:19,2163,400155
2024-03-03 08:47:19,2185,404225
2024-03-03 08:47:19,2171,401635
2024-03-03 08:47:19,2189,404965
2024-03-03 08:47:19,2175,402375
2024-03-03 08:47:19,2195,406075
2024-03-03 08:47:19,2179,403115
2024-03-03 08:47:19,2168,401080
2024-03-03 08:47:19,2189,404965
2024-03-03 08:47:19,2174,402190
2024-03-03 08:47:19,2191,405335
2024-03-03 08:47:19,2180,403300
2024-03-03 08:47:19,2170,401450
2024-03-03 08:47:19,2190,405150
2024-03-03 08:47:20,2175,402375
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2178,402930
2024-03-03 08:47:20,2168,401080
2024-03-03 08:47:20,2187,404595
2024-03-03 08:47:20,2176,402560
2024-03-03 08:47:20,2167,400895
2024-03-03 08:47:20,2188,404780
2024-03-03 08:47:20,2171,401635
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2179,403115
2024-03-03 08:47:20,2171,401635
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2177,402745
2024-03-03 08:47:20,2169,401265
2024-03-03 08:47:20,2189,404965
2024-03-03 08:47:20,2176,402560
2024-03-03 08:47:20,2166,400710
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2177,402745
2024-03-03 08:47:20,2167,400895
2024-03-03 08:47:20,2190,405150
2024-03-03 08:47:20,2177,402745
2024-03-03 08:47:20,2168,401080
2024-03-03 08:47:20,2189,404965
2024-03-03 08:47:20,2174,402190
2024-03-03 08:47:20,2190,405150
2024-03-03 08:47:20,2178,402930
2024-03-03 08:47:20,2169,401265
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2180,403300
2024-03-03 08:47:20,2173,402005
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2177,402745
2024-03-03 08:47:20,2169,401265
2024-03-03 08:47:20,2185,404225
2024-03-03 08:47:20,2173,402005
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2179,403115
2024-03-03 08:47:20,2172,401820
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2178,402930
2024-03-03 08:47:20,2168,401080
2024-03-03 08:47:20,2189,404965
2024-03-03 08:47:20,2177,402745
2024-03-03 08:47:20,2164,400340
2024-03-03 08:47:20,2183,403855
2024-03-03 08:47:20,2171,401635
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2179,403115
2024-03-03 08:47:20,2168,401080
2024-03-03 08:47:20,2189,404965
2024-03-03 08:47:20,2177,402745
2024-03-03 08:47:20,2167,400895
2024-03-03 08:47:20,2191,405335
2024-03-03 08:47:20,2179,403115
2024-03-03 08:47:20,2170,401450
2024-03-03 08:47:20,2189,404965
2024-03-03 08:47:20,2176,402560
2024-03-03 08:47:21,2166,400710
2024-03-03 08:47:21,2187,404595
2024-03-03 08:47:21,2177,402745
2024-03-03 08:47:21,2167,400895
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2169,401265
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2176,402560
2024-03-03 08:47:21,2167,400895
2024-03-03 08:47:21,2190,405150
2024-03-03 08:47:21,2179,403115
2024-03-03 08:47:21,2169,401265
2024-03-03 08:47:21,2190,405150
2024-03-03 08:47:21,2178,402930
2024-03-03 08:47:21,2166,400710
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2174,402190
2024-03-03 08:47:21,2191,405335
2024-03-03 08:47:21,2178,402930
2024-03-03 08:47:21,2169,401265
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2177,402745
2024-03-03 08:47:21,2167,400895
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2178,402930
2024-03-03 08:47:21,2170,401450
2024-03-03 08:47:21,2191,405335
2024-03-03 08:47:21,2178,402930
2024-03-03 08:47:21,2169,401265
2024-03-03 08:47:21,2190,405150
2024-03-03 08:47:21,2179,403115
2024-03-03 08:47:21,2168,401080
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2177,402745
2024-03-03 08:47:21,2165,400525
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2179,403115
2024-03-03 08:47:21,2169,401265
2024-03-03 08:47:21,2188,404780
2024-03-03 08:47:21,2176,402560
2024-03-03 08:47:21,2167,400895
2024-03-03 08:47:21,2190,405150
2024-03-03 08:47:21,2178,402930
2024-03-03 08:47:21,2168,401080
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2177,402745
2024-03-03 08:47:21,2169,401265
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2177,402745
2024-03-03 08:47:21,2170,401450
2024-03-03 08:47:21,2191,405335
2024-03-03 08:47:21,2177,402745
2024-03-03 08:47:21,2169,401265
2024-03-03 08:47:21,2189,404965
2024-03-03 08:47:21,2178,402930
2024-03-03 08:47:21,2170,401450
2024-03-03 08:47:21,2190,405150
2024-03-03 08:47:21,2178,402930
2024-03-03 08:47:22,2169,401265
2024-03-03 08:47:22,2189,404965
2024-03-03 08:47:22,2177,402745
2024-03-03 08:47:22,2169,401265
2024-03-03 08:47:22,2191,405335
2024-03-03 08:47:22,2179,403115
2024-03-03 08:47:22,2168,401080
2024-03-03 08:47:22,2191,405335
2024-03-03 08:47:22,2179,403115
2024-03-03 08:47:22,2172,401820
2024-03-03 08:47:22,2191,405335
2024-03-03 08:47:22,2181,403485
2024-03-03 08:47:22,2170,401450
2024-03-03 08:47:22,2190,405150
2024-03-03 08:47:22,2179,403115
2024-03-03 08:47:22,2169,401265
2024-03-03 08:47:22,2189,404965
2024-03-03 08:47:22,2177,402745
2024-03-03 08:47:22,2167,400895
2024-03-03 08:47:22,2189,404965
2024-03-03 08:47:22,2178,402930
2024-03-03 08:47:22,2169,401265
2024-03-03 08:47:22,2189,404965
2024-03-03 08:47:22,2177,402745
2024-03-03 08:47:22,2167,400895
2024-03-03 08:47:22,2188,404780
2024-03-03 08:47:22,2174,402190
2024-03-03 08:47:22,2191,405335
2024-03-03 08:47:22,2179,403115
2024-03-03 08:47:22,2171,401635
2024-03-03 08:47:22,2190,405150
2024-03-03 08:47:22,2177,402745
2024-03-03 08:47:22,2168,401080
2024-03-03 08:47:22,2189,404965
2024-03-03 08:47:22,2177,402745
2024-03-03 08:47:22,2169,401265
2024-03-03 08:47:22,2189,404965
2024-03-03 08:47:22,2177,402745
2024-03-03 08:47:22,2169,401265
2024-03-03 08:47:22,2189,404965
2024-03-03 08:47:22,2176,402560
2024-03-03 08:47:22,2167,400895
2024-03-03 08:47:22,2190,405150
2024-03-03 08:47:22,2179,403115
2024-03-03 08:47:22,2172,401820
2024-03-03 08:47:22,2191,405335
2024-03-03 08:47:22,2179,403115
2024-03-03 08:47:22,2171,401635
2024-03-03 08:47:22,2190,405150
2024-03-03 08:47:22,2178,402930
2024-03-03 08:47:22,2169,401265
2024-03-03 08:47:22,2189,404965
2024-03-03 08:47:22,2179,403115
2024-03-03 08:47:22,2169,401265
2024-03-03 08:47:22,2191,405335
2024-03-03 08:47:22,2181,403485
2024-03-03 08:47:22,2169,401265
2024-03-03 08:47:22,2190,405150
2024-03-03 08:47:22,2178,402930
2024-03-03 08:47:23,2170,401450
2024-03-03 08:47:23,2183,403855
2024-03-03 08:47:23,2173,402005
2024-03-03 08:47:23,2191,405335
2024-03-03 08:47:23,2179,403115
2024-03-03 08:47:23,2169,401265
2024-03-03 08:47:23,2191,405335
2024-03-03 08:47:23,2179,403115
2024-03-03 08:47:23,2169,401265
2024-03-03 08:47:23,2188,404780
2024-03-03 08:47:23,2176,402560
2024-03-03 08:47:23,2166,400710
2024-03-03 08:47:23,2189,404965
2024-03-03 08:47:23,2177,402745
2024-03-03 08:47:23,2170,401450
2024-03-03 08:47:23,2190,405150
2024-03-03 08:47:23,2179,403115
2024-03-03 08:47:23,2170,401450
2024-03-03 08:47:23,2191,405335
2024-03-03 08:47:23,2178,402930
2024-03-03 08:47:23,2170,401450
2024-03-03 08:47:23,2191,405335
2024-03-03 08:47:23,2179,403115
2024-03-03 08:47:23,2169,401265
2024-03-03 08:47:23,2189,404965
2024-03-03 08:47:23,2177,402745
2024-03-03 08:47:23,2168,401080
2024-03-03 08:47:23,2189,404965
2024-03-03 08:47:23,2176,402560
2024-03-03 08:47:23,2169,401265
2024-03-03 08:47:23,2190,405150
2024-03-03 08:47:23,2177,402745
2024-03-03 08:47:23,2168,401080
2024-03-03 08:47:23,2189,404965
2024-03-03 08:47:23,2178,402930
2024-03-03 08:47:23,2170,401450
2024-03-03 08:47:23,2191,405335
2024-03-03 08:47:23,2179,403115
2024-03-03 08:47:23,2173,402005
2024-03-03 08:47:23,2193,405705
2024-03-03 08:47:23,2179,403115
2024-03-03 08:47:23,2170,401450
2024-03-03 08:47:23,2190,405150
2024-03-03 08:47:23,2173,402005
2024-03-03 08:47:23,2191,405335
2024-03-03 08:47:23,2178,402930
2024-03-03 08:47:23,2170,401450
2024-03-03 08:47:23,2191,405335
2024-03-03 08:47:23,2180,403300
2024-03-03 08:47:23,2170,401450
2024-03-03 08:47:23,2189,404965
2024-03-03 08:47:23,2175,402375
2024-03-03 08:47:23,2193,405705
2024-03-03 08:47:23,2179,403115
2024-03-03 08:47:23,2170,401450
2024-03-03 08:47:23,2191,405335
2024-03-03 08:47:23,2180,403300
2024-03-03 08:47:23,2172,401820
2024-03-03 08:47:23,2191,405335
2024-03-03 08:47:24,2180,403300
2024-03-03 08:47:24,2172,401820
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2180,403300
2024-03-03 08:47:24,2169,401265
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2179,403115
2024-03-03 08:47:24,2171,401635
2024-03-03 08:47:24,2190,405150
2024-03-03 08:47:24,2179,403115
2024-03-03 08:47:24,2169,401265
2024-03-03 08:47:24,2190,405150
2024-03-03 08:47:24,2177,402745
2024-03-03 08:47:24,2171,401635
2024-03-03 08:47:24,2191,405335
2024-03-03 08:47:24,2180,403300
2024-03-03 08:47:24,2169,401265
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2177,402745
2024-03-03 08:47:24,2169,401265
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2176,402560
2024-03-03 08:47:24,2166,400710
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2177,402745
2024-03-03 08:47:24,2166,400710
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2176,402560
2024-03-03 08:47:24,2166,400710
2024-03-03 08:47:24,2191,405335
2024-03-03 08:47:24,2180,403300
2024-03-03 08:47:24,2167,400895
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2177,402745
2024-03-03 08:47:24,2167,400895
2024-03-03 08:47:24,2190,405150
2024-03-03 08:47:24,2179,403115
2024-03-03 08:47:24,2169,401265
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2177,402745
2024-03-03 08:47:24,2169,401265
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2177,402745
2024-03-03 08:47:24,2169,401265
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2176,402560
2024-03-03 08:47:24,2167,400895
2024-03-03 08:47:24,2190,405150
2024-03-03 08:47:24,2179,403115
2024-03-03 08:47:24,2170,401450
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2176,402560
2024-03-03 08:47:24,2167,400895
2024-03-03 08:47:24,2190,405150
2024-03-03 08:47:24,2180,403300
2024-03-03 08:47:24,2169,401265
2024-03-03 08:47:24,2189,404965
2024-03-03 08:47:24,2177,402745
2024-03-03 08:47:24,2168,401080
2024-03-03 08:47:25,2191,405335
2024-03-03 08:47:25,2179,403115
2024-03-03 08:47:25,2179,403115
2024-03-03 08:47:25,2171,401635
2024-03-03 08:47:25,2189,404965
2024-03-03 08:47:25,2177,402745
2024-03-03 08:47:25,2170,401450
2024-03-03 08:47:25,2189,404965
2024-03-03 08:47:25,2177,402745
2024-03-03 08:47:25,2167,400895
2024-03-03 08:47:25,2191,405335
2024-03-03 08:47:25,2179,403115
2024-03-03 08:47:25,2171,401635
2024-03-03 08:47:25,2191,405335
2024-03-03 08:47:25,2179,403115
2024-03-03 08:47:25,2171,401635
2024-03-03 08:47:25,2189,404965
2024-03-03 08:47:25,2177,402745
2024-03-03 08:47:25,2168,401080
2024-03-03 08:47:25,2189,404965
2024-03-03 08:47:25,2177,402745
2024-03-03 08:47:25,2169,401265
2024-03-03 08:47:25,2191,405335
2024-03-03 08:47:25,2177,402745
2024-03-03 08:47:25,2168,401080
2024-03-03 08:47:25,2187,404595
2024-03-03 08:47:25,2177,402745
2024-03-03 08:47:25,2169,401265
2024-03-03 08:47:25,2189,404965
2024-03-03 08:47:25,2178,402930
2024-03-03 08:47:25,2169,401265
2024-03-03 08:47:25,2189,404965
2024-03-03 08:47:25,2177,402745
2024-03-03 08:47:25,2167,400895
2024-03-03 08:47:25,2190,405150
2024-03-03 08:47:25,2178,402930
2024-03-03 08:47:25,2168,401080
2024-03-03 08:47:25,2189,404965
2024-03-03 08:47:25,2177,402745
2024-03-03 08:47:25,2167,400895
2024-03-03 08:47:25,2191,405335
2024-03-03 08:47:25,2181,403485
2024-03-03 08:47:25,2172,401820
2024-03-03 08:47:25,2191,405335
2024-03-03 08:47:25,2181,403485
2024-03-03 08:47:25,2171,401635
2024-03-03 08:47:25,2190,405150
2024-03-03 08:47:25,2179,403115
2024-03-03 08:47:25,2171,401635
2024-03-03 08:47:25,2191,405335
2024-03-03 08:47:25,2181,403485
2024-03-03 08:47:25,2172,401820
2024-03-03 08:47:25,2190,405150
2024-03-03 08:47:25,2178,402930
2024-03-03 08:47:25,2169,401265
2024-03-03 08:47:25,2191,405335
2024-03-03 08:47:25,2179,403115
2024-03-03 08:47:25,2166,400710
2024-03-03 08:47:26,2188,404780
2024-03-03 08:47:26,2174,402190
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2175,402375
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2177,402745
2024-03-03 08:47:26,2167,400895
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2181,403485
2024-03-03 08:47:26,2173,402005
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2177,402745
2024-03-03 08:47:26,2169,401265
2024-03-03 08:47:26,2188,404780
2024-03-03 08:47:26,2176,402560
2024-03-03 08:47:26,2167,400895
2024-03-03 08:47:26,2190,405150
2024-03-03 08:47:26,2177,402745
2024-03-03 08:47:26,2167,400895
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2178,402930
2024-03-03 08:47:26,2174,402190
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2179,403115
2024-03-03 08:47:26,2167,400895
2024-03-03 08:47:26,2189,404965
2024-03-03 08:47:26,2179,403115
2024-03-03 08:47:26,2170,401450
2024-03-03 08:47:26,2187,404595
2024-03-03 08:47:26,2174,402190
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2180,403300
2024-03-03 08:47:26,2171,401635
2024-03-03 08:47:26,2189,404965
2024-03-03 08:47:26,2177,402745
2024-03-03 08:47:26,2170,401450
2024-03-03 08:47:26,2190,405150
2024-03-03 08:47:26,2178,402930
2024-03-03 08:47:26,2169,401265
2024-03-03 08:47:26,2189,404965
2024-03-03 08:47:26,2177,402745
2024-03-03 08:47:26,2166,400710
2024-03-03 08:47:26,2188,404780
2024-03-03 08:47:26,2176,402560
2024-03-03 08:47:26,2166,400710
2024-03-03 08:47:26,2189,404965
2024-03-03 08:47:26,2178,402930
2024-03-03 08:47:26,2169,401265
2024-03-03 08:47:26,2189,404965
2024-03-03 08:47:26,2177,402745
2024-03-03 08:47:26,2170,401450
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2173,402005
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2179,403115
2024-03-03 08:47:26,2170,401450
2024-03-03 08:47:26,2191,405335
2024-03-03 08:47:26,2181,403485
2024-03-03 08:47:26,2170,401450
2024-03-03 08:47:27,2189,404965
2024-03-03 08:47:27,2178,402930
2024-03-03 08:47:27,2168,401080
2024-03-03 08:47:27,2189,404965
2024-03-03 08:47:27,2175,402375
2024-03-03 08:47:27,2195,406075
2024-03-03 08:47:27,2181,403485
2024-03-03 08:47:27,2172,401820
2024-03-03 08:47:27,2191,405335
2024-03-03 08:47:27,2181,403485
2024-03-03 08:47:27,2169,401265
2024-03-03 08:47:27,2190,405150
2024-03-03 08:47:27,2179,403115
2024-03-03 08:47:27,2171,401635
2024-03-03 08:47:27,2191,405335
2024-03-03 08:47:27,2178,402930
2024-03-03 08:47:27,2169,401265
2024-03-03 08:47:27,2191,405335
2024-03-03 08:47:27,2180,403300
2024-03-03 08:47:27,2169,401265
2024-03-03 08:47:27,2189,404965
2024-03-03 08:47:27,2175,402375
2024-03-03 08:47:27,2195,406075
2024-03-03 08:47:27,2181,403485
2024-03-03 08:47:27,2169,401265
2024-03-03 08:47:27,2187,404595
2024-03-03 08:47:27,2174,402190
2024-03-03 08:47:27,2191,405335
2024-03-03 08:47:27,2179,403115
2024-03-03 08:47:27,2172,401820
2024-03-03 08:47:27,2191,405335
2024-03-03 08:47:27,2179,403115
2024-03-03 08:47:27,2169,401265
2024-03-03 08:47:27,2189,404965
2024-03-03 08:47:27,2177,402745
2024-03-03 08:47:27,2166,400710
2024-03-03 08:47:27,2190,405150
2024-03-03 08:47:27,2180,403300
2024-03-03 08:47:27,2169,401265
2024-03-03 08:47:27,2189,404965
2024-03-03 08:47:27,2179,403115
2024-03-03 08:47:27,2169,401265
2024-03-03 08:47:27,2188,404780
2024-03-03 08:47:27,2176,402560
2024-03-03 08:47:27,2168,401080
2024-03-03 08:47:27,2191,405335
2024-03-03 08:47:27,2179,403115
2024-03-03 08:47:27,2171,401635
2024-03-03 08:47:27,2191,405335
2024-03-03 08:47:27,2179,403115
2024-03-03 08:47:27,2171,401635
2024-03-03 08:47:27,2190,405150
2024-03-03 08:47:27,2177,402745
2024-03-03 08:47:27,2169,401265
2024-03-03 08:47:27,2191,405335
2024-03-03 08:47:27,2179,403115
2024-03-03 08:47:27,2172,401820
2024-03-03 08:47:27,2191,405335
2024-03-03 08:47:27,2182,403670
2024-03-03 08:47:28,2172,401820
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2180,403300
2024-03-03 08:47:28,2169,401265
2024-03-03 08:47:28,2189,404965
2024-03-03 08:47:28,2179,403115
2024-03-03 08:47:28,2170,401450
2024-03-03 08:47:28,2190,405150
2024-03-03 08:47:28,2179,403115
2024-03-03 08:47:28,2169,401265
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2181,403485
2024-03-03 08:47:28,2171,401635
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2181,403485
2024-03-03 08:47:28,2173,402005
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2178,402930
2024-03-03 08:47:28,2171,401635
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2179,403115
2024-03-03 08:47:28,2180,403300
2024-03-03 08:47:28,2172,401820
2024-03-03 08:47:28,2190,405150
2024-03-03 08:47:28,2179,403115
2024-03-03 08:47:28,2171,401635
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2181,403485
2024-03-03 08:47:28,2173,402005
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2179,403115
2024-03-03 08:47:28,2171,401635
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2181,403485
2024-03-03 08:47:28,2173,402005
2024-03-03 08:47:28,2194,405890
2024-03-03 08:47:28,2181,403485
2024-03-03 08:47:28,2172,401820
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2180,403300
2024-03-03 08:47:28,2172,401820
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2179,403115
2024-03-03 08:47:28,2169,401265
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2179,403115
2024-03-03 08:47:28,2170,401450
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2181,403485
2024-03-03 08:47:28,2173,402005
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2177,402745
2024-03-03 08:47:28,2167,400895
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2179,403115
2024-03-03 08:47:28,2171,401635
2024-03-03 08:47:28,2191,405335
2024-03-03 08:47:28,2181,403485
2024-03-03 08:47:28,2173,402005
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2180,403300
2024-03-03 08:47:29,2171,401635
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2181,403485
2024-03-03 08:47:29,2173,402005
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2178,402930
2024-03-03 08:47:29,2169,401265
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2181,403485
2024-03-03 08:47:29,2172,401820
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2182,403670
2024-03-03 08:47:29,2172,401820
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2179,403115
2024-03-03 08:47:29,2163,400155
2024-03-03 08:47:29,2187,404595
2024-03-03 08:47:29,2177,402745
2024-03-03 08:47:29,2166,400710
2024-03-03 08:47:29,2190,405150
2024-03-03 08:47:29,2179,403115
2024-03-03 08:47:29,2172,401820
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2183,403855
2024-03-03 08:47:29,2177,402745
2024-03-03 08:47:29,2167,400895
2024-03-03 08:47:29,2189,404965
2024-03-03 08:47:29,2178,402930
2024-03-03 08:47:29,2170,401450
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2182,403670
2024-03-03 08:47:29,2173,402005
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2174,402190
2024-03-03 08:47:29,2195,406075
2024-03-03 08:47:29,2181,403485
2024-03-03 08:47:29,2173,402005
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2179,403115
2024-03-03 08:47:29,2169,401265
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2181,403485
2024-03-03 08:47:29,2172,401820
2024-03-03 08:47:29,2196,406260
2024-03-03 08:47:29,2182,403670
2024-03-03 08:47:29,2174,402190
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2181,403485
2024-03-03 08:47:29,2173,402005
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2181,403485
2024-03-03 08:47:29,2172,401820
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2181,403485
2024-03-03 08:47:29,2173,402005
2024-03-03 08:47:29,2191,405335
2024-03-03 08:47:29,2180,403300
2024-03-03 08:47:30,2171,401635
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2179,403115
2024-03-03 08:47:30,2171,401635
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2179,403115
2024-03-03 08:47:30,2171,401635
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2179,403115
2024-03-03 08:47:30,2171,401635
2024-03-03 08:47:30,2195,406075
2024-03-03 08:47:30,2181,403485
2024-03-03 08:47:30,2173,402005
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2181,403485
2024-03-03 08:47:30,2173,402005
2024-03-03 08:47:30,2194,405890
2024-03-03 08:47:30,2179,403115
2024-03-03 08:47:30,2170,401450
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2181,403485
2024-03-03 08:47:30,2171,401635
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2181,403485
2024-03-03 08:47:30,2167,400895
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2181,403485
2024-03-03 08:47:30,2173,402005
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2179,403115
2024-03-03 08:47:30,2171,401635
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2180,403300
2024-03-03 08:47:30,2172,401820
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2180,403300
2024-03-03 08:47:30,2173,402005
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2182,403670
2024-03-03 08:47:30,2173,402005
2024-03-03 08:47:30,2194,405890
2024-03-03 08:47:30,2180,403300
2024-03-03 08:47:30,2171,401635
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2181,403485
2024-03-03 08:47:30,2171,401635
2024-03-03 08:47:30,2193,405705
2024-03-03 08:47:30,2179,403115
2024-03-03 08:47:30,2171,401635
2024-03-03 08:47:30,2191,405335
2024-03-03 08:47:30,2181,403485
2024-03-03 08:47:30,2173,402005
2024-03-03 08:47:30,2191,405335
